ID,Fecha,Siglo,Provincia,Población,Cont_anterior,Forma,Cont_posterior,Variante,Ámbito,Latitud,Longitud
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,E vós embiastes vuestros 3 omnes buenos ante mí,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,embié 2mis cartas a vós el concejo de Guadalfajara,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,Más que non pongades alcaldes entre vós nin coto malo,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,o cuando quisiéredes vósa mí embiar vuestros omnes buenos,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,que vós catedes en vuestro concejo caveros,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0001,1251,XIII,Sevilla,Sevilla,NA,si vós a más quisiéssedes passar a otros cotos,NA,"Nós, vós",cancilleresco,37.3890924,-5.9844588
CODEA-0008,1383,XIV,Valladolid,Medina del Campo,NA, e a cualquier de vós que esta nuestra carta viéredes,NA,"Nós, vós",cancilleresco,41.3081627,-4.9154766
CODEA-0008,1383,XIV,Valladolid,Medina del Campo,NA,seiscientos maravedís d'esta moneda usual a cada uno de vós.,NA,"Nós, vós",cancilleresco,41.3081627,-4.9154766
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA, prueva por parte de vós el dicho 36 concejo de Santorcat especialmente,NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,algunt derecho avíades vós el dicho concejo,NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,de cada una de vós las dichas partes troxestes,NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,"de la nuestra audiencia entre vós, el dicho concejo de Sant Orcat,",NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,del derecho de vós las dichas partes contra ellos,NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,e condenaron a vós el dicho concejo de Santorcat,NA,"Nós, vós",judicial,40.4720739,-3.2338526
CODEA-0009,1387,XIV,Madrid,Santorcaz,NA,E si contra ello vós quisiéredes ir o pasar mandamos,NA,"Nós, vós",judicial,40.4720739,-3.2338526
