ID,Fecha,Siglo,Provincia,Población,Cont_anterior,Forma,Cont_posterior,Variante,Ámbito,Latitud,Longitud
CODEA-0053,1284,XIII,Ávila,s.l.,sobredicho vos vendemos con sus entradas e con sus <sallidas> e con cuanto·l pertenece a todos cabos por dozientos e,cincuaenta,maravedís de la moneda blanca de la primera guerra que recibiemos de vós de que somos bien pagados; e d'aquí,cuaraenta,particular,40.65642,-4.700323
CODEA-0054,1284,XIII,Ávila,s.l.,sobredicho vos vendo con sus entradas e con sus sallidas e con cuanto·l pertenece a todos cabos por dozientos e,cincuaenta,maravedís de la moneda blanca de la primera guerra que recebí de vós de que só bien pagado; e d'aquí,cuaraenta,particular,40.65642,-4.700323
CODEA-0059,1285,XIII,Ávila,Ávila,"e véndovoslo todo con sus entradas e con sus sallidas así como lo pertenece a todos cabos, por ciento e",cincuaenta,"maravedís de la moneda de la primera guerra de que só bien pagada, e pasaron a mi poder. Fiel e",cuaraenta,particular,40.656685,-4.6812086
CODEA-0069,1287,XIII,Ávila,Ávila,que levó todo el vino d'este año e non labró viña ninguna. E fallé cinco bueyes apreciados en trezientos e,cincuaenta,maravedís de la moneda de la primera guerra con aparejamiento de dos yuntas pora labrar e con sessaenta obradas de,cuaraenta,eclesiástico,40.656685,-4.6812086
CODEA-0086,1295,XIII,Ávila,Ávila,de Ávila. Esta viña vos vendo con sus entradas e con sus sallidas assí como·l pertenece a todas partes por,cincuaenta,"e dos maravedís de la moneda de la guerra de que só bien pagado, e los recebí e passaron todos",cuaraenta,particular,40.656685,-4.6812086
CODEA-0097,1301,XIV,Ávila,Ávila,"avemos e vendémosvoslo con sus entradas e con sus sallidas, assí como les pertenece a todas partes, por trezientos e",cincuaenta,"maravedís de la moneda nueva que son diez dineros el maravedí, que nos distes por ello, de que somos bien",cuaraenta,particular,40.656685,-4.6812086
CODEA-0098,1301,XIV,Ávila,Ávila,"pertenencias cuantas an e deven aver de fecho e de derecho assí como·l pertenece a todas partes, por trezientos e",cincuaenta,"maravedís de la moneda que son diez dineros el maravedí que recibiemos de vós en dineros bien contados, e pasaron",cuaraenta,particular,40.656685,-4.6812086
CODEA-0106,1301,XIV,Ávila,Ávila,"vos vendemos con sus entradas e con todas sus sallidas assí como les pertenece a todas partes, por ciento e",cincuaenta,"morabetinos de la moneda nueva que fazen diez dineros el morabetino que nos distes por este heredamiento dicho, que pasaron",cuaraenta,particular,40.656685,-4.6812086
CODEA-0111,1301,XIV,Ávila,Ávila,con sus sallidas e con todos sus usos e con todos sus derechos assí como·l pertenecen a todas partes por,cincuaenta,maravedís que me distes por ello en dineros bien contados e passaron todos a mi poder para fazer d'ellos todo,cuaraenta,particular,40.656685,-4.6812086
CODEA-0124,1289,XIII,Cáceres,Trujillo,"con sus entradas e con sus salidas e con todas sus pertenencias, assí como lo yo avía, por cient e",cincuaenta,maravedís de la moneda de la guerra los cuales maravedís yo recebí e só bien pagado d'ellos. E yo Domingo,cuaraenta,particular,39.4595379,-5.8802356
