ID,Fecha,Siglo,Provincia,Población,Cont_anterior,Forma,Cont_posterior,Variante,Ámbito,Latitud,Longitud
CODEA-0458,1270,XIII,León,s.l.,que adubedes ben ela bodega ú mester for e que tengades en ela al obedencial de la cozina cada año,trinta,medros de vino de sou en suas cubas e que lo guardedes e cubriades elas casas e las amparedes que,trinta,eclesiástico,42.59988,-5.571752
CODEA-0583,1501,XVI,León,Vega de Espinareda,en grado y se venga mostrar en el dicho nuestro monasterio cómo queda persona del día que fore nombrada en,trinta,días y non nombrando las dichas personas o alguna d'ellas que sean las personas una empos de otra de las,trinta,eclesiástico,42.7215806,-6.656295
CODEA-0595,1270,XIII,Asturias,s.l.,Santa María de Belmonte por mía alma e por las almas d'estos mios propincos sobredechos por que recibimos del monesterio,trinta,moravedís en precio e por cuanto heredamento el monesterio á en Otero e en Enicio que tevo Alfonso Lópiz en,trinta,eclesiástico,43.36026,-5.844759
CODEA-0662,1345,XIV,Asturias,s.l.,"dicha así determinada con todos sos derechos e pertenencias entradas e salidas, vos viendo por precio que recebí de vós",trinta,e un moravedís de los dineros qu'el rey don Alfonso mandó fazer a onze dineros minos tercio de un dinero,trinta,particular,43.36026,-5.844759
CODEA-1344,1502,XVI,León,Monasterio de San Andrés de Espinareda,que fuere nombrada se benga mostrar aquí a el dicho monesterio cómo queda persona del día que fuere nombrada en,trinta,"días e que tengamos las dichas personas e quien tober el dicho fuero en bon paramento e abonamento, por tal",trinta,eclesiástico,42.725369,-6.654985
CODEA-1358,1501,XVI,León,Monasterio de San Andrés de Espinareda,fuer nombrada se venga mostrar aquí en el dicho nuestro monesterio como queda persona del día que fuere nombrada en,trinta,"días como queda persona e non nombrando las dichas personas o cualquier d'ellas, que sean personas una empós de otra",trinta,eclesiástico,42.725369,-6.654985
CODEA-2847,1718,XVIII,Salamanca,La Fuente de San Esteban,que Vs. nos quisiere mandar doy noticia a <***> de cómo los granos están juntos menos el de Ernandinos ni las,trinta,fanegas de Antonio Fraile de centeno. También les doy noticia de cómo este menguante t*rospale el pan añejo y a,trinta,particular,40.800278,-6.25
CODEA-3268,1836,XIX,Jaén,Jimena,diciembre del año prósimo pasado de mil ochocientos treinta y cinco hasta el presente de la fecha á sido desde,trinta,"y ocho a cuarenta reales con algunas alternatibas en algunos días; y vajo los precios espresados y en el día,",trinta,municipal,37.841834,-3.479734
CODEA-3382,1836,XIX,Vizcaya,Valmaseda,de cuartel yo no puedo susistir ni mantenerme ni llebar el gasto como dejo dicho. El ornero que aze como,trinta,años está en él ya le á dejado porque ni entran ni salen afuera de las aldeas: los faciosos no,trinta,particular,43.195833,-3.192778
CODEA-3394,1836,XIX,Jaén,Jimena,diciembre del año prósimo pasado de mil ochocientos treinta y cinco hasta el presente de la fecha á sido desde,trinta,"y ocho a cuarenta reales con algunas alternatibas en algunos días y vajo los precios espresados, y en el día",trinta,municipal,37.841834,-3.479734
CODEA-3900,1809,XIX,Asturias,Oviedo,gobierno del Principado de Obiedo: saberán bostedes de las picardías del juez mayor de Billanueba d'Oscos. Permeramente tiene más de,trinta,"o cuarenta soldados en sus casas trabajando continamente para él comiendo los regalos, jamones y manteca y carneros, como también",trinta,particular,43.36026,-5.844759
CODEA-2627,1310,XIV,Valencia,Valencia,"de Galdiz con caloña de cinco vacas e de vaca preñada e del bue, et que non dedes portalgo nin",trintago,ni emiendas en ningunos de los mios lugares. Et otrosí vos otorgo que en el puerto de Portogalete ni en,trinta,judicial,39.4699075,-0.3762881
CODEA-0017,1466,XV,Madrid,Madrid,"mandares en que vos yo pueda servir lo faré, señores. D'esto vos embío esta fe que pasó ante mí, en",trenta,días de mayo d'este año del Señor de mil e cuatrocientos e sesenta e seis años. | Alfonso Gonçález.,trenta,municipal,40.4167754,-3.7037901
CODEA-0119,1301,XIV,Salamanca,Santiago de la Puebla,faga esta carta e ponga en ella su signo. Esto fue fecho XIV días de decembre era de mill CCC,trenta,"e nueve años. Testigos: Domingo Muñoz Redondo Domingo Benito, ortolano, Domingo Mínguez, texedor, Alfonso Pérez. Yo Pascual Domingo, notario sobredicho,",trenta,particular,40.801521,-5.2801987
CODEA-0431,1330,XIV,Zamora,s.l.,e desbaratar a vuestra pro e a nuestro daño sin plazo de tercer día e de nueve días e de,trenta,"días e sin otro plazo e sin vigario e sin otro fuero ninguno, e vos entreguedes de todos estas cosas",trenta,particular,41.50368,-5.743778
CODEA-0659,1382,XIV,Zaragoza,Calatayud,de Aragón e vezino de la ciudat de Calatayud qui aquesto escrevir fiz con letras sobrepuestas e emendadas en la,trenta,e setena línea do se líe,trenta,particular,41.3531678,-1.6468455
CODEA-0690,1296,XIII,La Rioja,s.l.,con todas sus pertinencias. E el precio que a vós e a mí plogo es por mill e dozientos e,trenta,e tres morabedís e tercia de la moneda de la primera guerra de Granada a VII soldos e medio el,trenta,eclesiástico,42.46577,-2.449995
CODEA-0690,1296,XIII,La Rioja,s.l.,en ella mi signo. Fecha la carta XVI días andados del mes de deziembre era de mill e trezientos e,trenta,e cuatro años.,trenta,eclesiástico,42.46577,-2.449995
CODEA-0747,1526,XVI,Zaragoza,Zaragoza,dexo de gracia especial de caridat a los pobres del espital de Santa María de Gracia de la dicha ciudat,trenta,sueldos dineros jaqueses e a la redención de los pobres catibos cristianos veinte sueldos. Item dexo por caridat a los,trenta,particular,41.6488226,-0.8890853
CODEA-0754,1363,XIV,Zaragoza,s.l.,"razón de la dita sepultura los cuales trezientos soldos seyan puestos en possessión, o censo o tributo de que salgan",trenta,soldos cadaún año para tres aniversarios de hábito de cens fazedores cadaún año por mi ánima: el primero el segundo,trenta,particular,41.65629,-0.8765379
CODEA-0770,1382,XIV,Teruel,Rubielos de Mora,la dita eglesia serán agora e a todos tiempos segunt dito es por razón de la dita renta fadiga de,trenta,"días e loísmo e toda otra servitud, segunt fuero de Valencia. E encara más que retenemos para nós e para",trenta,eclesiástico,40.1901266,-0.6541841
CODEA-0794,1419,XV,Teruel,Rubielos de Mora,sí o vender o alienar e fazer de aquellas a sus proprias voluntades con la dita carga de los ditos,trenta,soldos reales de los ditos tres aniversarios e no en otra manera ni sins aquélla en ninguna manera no puedan,trenta,eclesiástico,40.1901266,-0.6541841
CODEA-0794,1419,XV,Teruel,Rubielos de Mora,e no en otra manera ni sins aquélla en ninguna manera no puedan seyer vendidas ni partidas. Los cuales ditos,trenta,soldos reales de los ditos tres aniversarios perpetuos sean tovidos pagar aquell o aquellos que en las ditas casas estarán,trenta,eclesiástico,40.1901266,-0.6541841
CODEA-0800,1392,XIV,Teruel,Muniesa,del cielo fasta los abiesos. E luego de present de las ditas casas vos envisto por precio de dozientos e,trenta,"soldos de dineros jaqueses buena moneda, usable en Aragón, de los cuales me atorgo seyer bien pagado, entregado, tan bien",trenta,particular,41.0327755,-0.811547
CODEA-0800,1392,XIV,Teruel,Muniesa,"Pero García de Antón e de vuestra muller María vezino de la villia de Alacón, yes a saber, dozientos e",trenta,"soldos de dineros jaqueses buena moneda, usable en Aragón; los cuales vós otros aviaz a dar e a pagar a",trenta,particular,41.0327755,-0.811547
CODEA-0815,1396,XIV,Huesca,Jaca,"don Blasco Davay qui fue vezina de la ciudat de Jaca, el cual fue feito en la ciudat de Jaca,",trenta,"un día del mes de março anno a nativitate Domini millesimo CCC nonagesimo sexto, testificado por Pero Sánchez d'Alqueçar, notario",trenta,particular,42.5717165,-0.5470553
CODEA-0826,1480,XV,Teruel,Alcañiz,avidos e por aver doquiere que sían trobado en todo lugar. Feito fue aquesto en la villa de Alcañiz a,trenta,"e uno días de agosto Pressentes testimonios fueron a las sobreditas cossas: el discreto Artal Vergues, notario, e Domingo Montañés,",trenta,eclesiástico,41.0510353,-0.1335372
CODEA-0826,1480,XV,Teruel,Alcañiz,que por tiempo serán del dito monesterio por a todos tiempos. Feito fue aquesto en la villa de Alcañiz a,trenta,"e uno días del mes de agosto Pressentes testimonios fueron a las sobreditas cossas: el discreto Artal Vergues, notario, e",trenta,eclesiástico,41.0510353,-0.1335372
CODEA-0832,1496,XV,Zaragoza,Calatayud,"todos mis bienes mobles e sedientes, avidos e por aver doquiere. Fecho fue aquesto en la ciudat de Calatayut a",trenta,días del mes de noviembre Testimonios fueron a las sobredichas cosas presentes: los honorables Pedro Tris e Miguel de la,trenta,particular,41.3531678,-1.6468455
CODEA-0844,1435,XV,Huesca,Huesca,a mí o a cualquiere vicario qui por tiempo será del dito monasterio en cadaún <año> por el mes d'agosto,trenta,"e cincuo soldos jaceses de trehúdo e que tingades la dita mitat del dito cabomaso en pie, e las heredades",trenta,particular,42.131845,-0.4078058
CODEA-0844,1435,XV,Huesca,Huesca,la mitat del dito cabomaso e heredamiento tenrá e possedirá non pagávades por todo el mes de agosto los ditos,trenta,e cinco soldos de trehúdo e passava tres meses aprés del dito mes de agosto o falliades en cualquiere de,trenta,particular,42.131845,-0.4078058
CODEA-0844,1435,XV,Huesca,Huesca,monasterio todas aquéllas tener complir e observar en la manera e forma que desuso ditas son e pagarvos los ditos,trenta,e cincuo soldos de trehúdo en cadaún año perpetuament por el dito mes de agosto con todos daños e messiones,trenta,particular,42.131845,-0.4078058
CODEA-0901,1404,XV,Zaragoza,Calatayud,"de la eglesia de Santa Crestina e con el braçal e la senda, por precio, es a saber, de cincientos",trenta,"soldos dineros jaqueses, de buena moneda corrible en el regno de Aragón, los cuales de vós ensemble con el aliara",trenta,particular,41.3531678,-1.6468455
